x,y,fitness
53,50,-121.16620146595201
58,78,-95.83970436080459
60,71,-127.02928500596366
56,38,-155.83425607163528
63,77,-331.34395937778254
54,83,-7.312503632402169
56,63,-138.47331636071823
63,53,-263.85922304684857
50,41,-309.1376505069876
39,83,-549.1919412685404
58,50,-381.24259523126676
44,55,-188.45004812995194
64,69,-161.1818537069179
63,83,-318.37826867565735
60,52,-202.22397730296404
54,81,-305.28641606578265
46,84,-48.993971091750716
51,43,-252.3893275116386
49,40,-312.62197535510825
65,30,-733.9671258007426
51,48,-238.54580064370867
52,81,21.840844075507917
57,61,-136.2328001325331
50,61,6.7863824396795565
47,93,-505.4837851058016
59,72,-150.96710620443565
58,52,-171.2267892746061
58,55,-192.85539528016403
66,34,-295.36150859881593
45,57,-222.3122966669779
46,60,-167.8432998988207
58,73,-125.3428355505538
62,57,-298.1552765280873
45,50,-357.57725757296527
57,42,-148.9746702890556
